doc_id,title,dispute_id,title
4303,Procedural Order No. 7 (English),4414,"Mr. Joshua Dean Nelson and Mr. Jorge Blanco v. United Mexican States,Â ICSID Case No. UNCT/17/1"
3765,Award (French),1487,"Antoine Goetz & Others and S.A. Affinage des Metaux v. Republic of Burundi,Â ICSID Case No. ARB/01/2"
2957,Procedural Order No. 3,238,"Ceskoslovenska Obchodni Banka, A.S. v. The Slovak Republic, ICSID Case No. ARB/97/4"
4304,Procedural Order No. 8 (English),4414,"Mr. Joshua Dean Nelson and Mr. Jorge Blanco v. United Mexican States,Â ICSID Case No. UNCT/17/1"
3757,"Award on Jurisdiction, Arbitrability and Suspension",417,"Achmea B.V.Â v. The Slovak Republic, UNCITRAL, PCA Case No. 2008-13Â (formerlyÂ Eureko B.V. v. The Slovak Republic)"
3287,Decision on the Applicant's Application for Provisional Measures,1470,"Border Timbers Limited, Border Timbers International (Private) Limited, and Hangani Development Co. (Private) Limited v. Republic of Zimbabwe, ICSID Case No. ARB/10/25"
3978,Procedural Order No. 18 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
4412,Procedural Order No. 7,3974,"Cortec Mining Kenya Limited, Cortec (Pty) Limited and Stirling Capital Limited v. Republic of Kenya, ICSID Case No. ARB/15/29"
4277,Claimantsâ€™ Post-Hearing Submission on Expedited Objections,4475,"Bridgestone Licensing Services, Inc. and Bridgestone Americas, Inc. v. Republic of Panama, ICSID Case No. ARB/16/34"
4201,Interim Award on Jurisdiction on the Respondent Objection to Jurisdiction Ratione Voluntatis (English),4254,"Venezuela US, S.R.L.Â (Barbados)Â â€‹v. Bolivarian Republic of Venezuela, PCA Case No. 2013-34"
4201,Interim Award on Jurisdiction on the Respondent Objection to Jurisdiction Ratione Voluntatis (English),4254,"Venezuela US, S.R.L.Â (Barbados)Â â€‹v. Bolivarian Republic of Venezuela, PCA Case No. 2013-34"
3298,Procedural Order No. 1,157,"Biwater Gauff (Tanzania) Ltd. v. United Republic of Tanzania, ICSID Case No. ARB/05/22"
3891,Procedural Order No. 4 (Ruling on the Respondent's First Request for Production of Documents),1070,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33"
2820,Decision on Jurisdiction,309,"CompaÃ±iÃ¡ de Aguas del Aconquija S.A. and Vivendi Universal S.A. v. Argentine Republic, ICSID Case No. ARB/97/3 (formerlyÂ CompaÃ±Ã_a de Aguas del Aconquija, S.A. andÂ Compagnie GÃ©nÃ©rale des Eaux v. Argentine Republic)"
2945,"Decision on the Proposal for Disqualification of Arbitrator L. Yves Fortier, Q.C.",321,"ConocoPhillips Petrozuata B.V., ConocoPhillips Hamaca B.V. and ConocoPhillips Gulf of Paria B.V. v. Bolivarian Republic of Venezuela,Â ICSID Case No. ARB/07/30"
3469,Award (English),118,"Azurix Corp. v. The Argentine Republic, ICSID Case No. ARB/01/12"
4362,Decision on Bifurcation,4061,"Lao Holdings N.V. v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ARB(AF)/16/2"
4329,Procedural Order No. 5,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
4063,Award,3439,"CDC Group plc v. Republic of Seychelles, ICSID Case No. ARB/02/14"
4161,Procedural Order No. 5,3879,"Gramercy Funds Management LLC and Gramercy Peru Holdings LLC v. Republic of Peru, ICSID Case No. UNCT/18/2"
4489,Procedural Order No. 3,5776,"Sanum Investments Limited v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ADHOC/17/1"
3383,Award (Spanish),138,"Stephane Benhamou v. Uruguay, UNCITRAL"
4243,Procedural Order No. 5 (Scheduling the Jurisdictional Phase),4369,"Resolute Forest Products Inc. v the Government of Canada,Â PCA Case No. 2016-13"
3641,Decision (French),618,"L.E.S.I. S.p.A. and ASTALDI S.p.A. v.Â RÃ©publique AlgÃ©rienne DÃ©mocratique et Populaire, ICSID Case No. ARB/05/3"
3700,Award,64,"AIG Capital Partners, Inc. and CJSC Tema Real Estate Company Ltd. v. The Republic of Kazakhstan, ICSID Case No. ARB/01/6"
4111,Decision on the Enforcement of the Award Issued by Ontario Superior Court of Justice,3800,"Valeri Belokon v. Kyrgyz Republic, UNCITRAL"
4111,Decision on the Enforcement of the Award Issued by Ontario Superior Court of Justice,3800,"Valeri Belokon v. Kyrgyz Republic, UNCITRAL"
4403,Award,5183,"A11Y LTD. v. Czech Republic, ICSID Case No. UNCT/15/1"
3086,Award,228,"Cementownia ""Nowa Huta"" S.A. v. Republic of Turkey, ICSID Case No. ARB(AF)/06/2"
3043,"Procedural Order No. 2, Request for Joinder",1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
2777,Award (not public),345,"Corn Products International, Inc. v. United Mexican States, ICSID Case No. ARB (AF)/04/1"
4027,Procedural Order No. 2  Concerning the Place of Arbitration,43,"ADF Group Inc. v. United States of America, ICSID Case No. ARB (AF)/00/1"
4106,PCA Press Release on Interim Award (English),3826,"Aeroport Belbek LLC and Mr. Igor Valerievich Kolomoisky v. The Russian Federation,Â PCA Case No. 2015-07"
3067,Procedural Order No. 19,1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
2893,Ontario Supreme Court Decision on Enforcement of Ecuadorian Judgment,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
2990,Decision on Bifurcation (not public),2082,"Charanne and Construction Investments v. Spain,Â SCC Case No.Â V 062/2012"
4320,Procedural Order No. 1,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
2904,Decision on Track 1B,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
3766,Decision on Jurisdiction,49,"AES Corporation v. The Argentine Republic, ICSID Case No. ARB/02/17"
3151,DecisiÃ_n del Tribunal de Arbitraje sobre Excepciones a la JurisdicciÃ_n (Decision on Objections to Jurisdiction) (Spanish),186,"Camuzzi International S.A. v.Â RepÃºblica Argentina, ICSID Case No. ARB/03/7"
3151,DecisiÃ_n del Tribunal de Arbitraje sobre Excepciones a la JurisdicciÃ_n (Decision on Objections to Jurisdiction) (Spanish),186,"Camuzzi International S.A. v.Â RepÃºblica Argentina, ICSID Case No. ARB/03/7"
2958,Procedural Order No. 4,238,"Ceskoslovenska Obchodni Banka, A.S. v. The Slovak Republic, ICSID Case No. ARB/97/4"
3758,Decision of the Frankfurt Higher Regional Court (German),417,"Achmea B.V.Â v. The Slovak Republic, UNCITRAL, PCA Case No. 2008-13Â (formerlyÂ Eureko B.V. v. The Slovak Republic)"
3979,Procedural Order No. 19 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
4413,Procedural Order No. 8,3974,"Cortec Mining Kenya Limited, Cortec (Pty) Limited and Stirling Capital Limited v. Republic of Kenya, ICSID Case No. ARB/15/29"
3130,Procedural Order No. 2,223,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2"
3628,Procedural Order No. 10,2698,"Michael Ballantine and Lisa Ballantine v. The Dominican Republic, PCA Case No.Â 2016-17"
2821,Award (English),309,"CompaÃ±iÃ¡ de Aguas del Aconquija S.A. and Vivendi Universal S.A. v. Argentine Republic, ICSID Case No. ARB/97/3 (formerlyÂ CompaÃ±Ã_a de Aguas del Aconquija, S.A. andÂ Compagnie GÃ©nÃ©rale des Eaux v. Argentine Republic)"
3470,Decision on the Argentine Republicâ€™s Request for a Continued Stay of Enforcement of the Award (English),118,"Azurix Corp. v. The Argentine Republic, ICSID Case No. ARB/01/12"
3470,Decision on the Argentine Republicâ€™s Request for a Continued Stay of Enforcement of the Award (English),118,"Azurix Corp. v. The Argentine Republic, ICSID Case No. ARB/01/12"
4030,Respondent's Objections to Claimant's Request for Document Production,43,"ADF Group Inc. v. United States of America, ICSID Case No. ARB (AF)/00/1"
3967,Statement of Dissent to Procedural Order No. 13 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
2816,Award (English),309,"CompaÃ±iÃ¡ de Aguas del Aconquija S.A. and Vivendi Universal S.A. v. Argentine Republic, ICSID Case No. ARB/97/3 (formerlyÂ CompaÃ±Ã_a de Aguas del Aconquija, S.A. andÂ Compagnie GÃ©nÃ©rale des Eaux v. Argentine Republic)"
4064,"Decision on Whether or Not to Continue Stay and Order of July 14, 2004 (not public)",3439,"CDC Group plc v. Republic of Seychelles, ICSID Case No. ARB/02/14"
4064,"Decision on Whether or Not to Continue Stay and Order of July 14, 2004 (not public)",3439,"CDC Group plc v. Republic of Seychelles, ICSID Case No. ARB/02/14"
4490,Procedural Order No. 4,5776,"Sanum Investments Limited v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ADHOC/17/1"
3768,Award of the Tribunal,41,"ADC Affiliate Limited and ADC & ADMC Management Limited v. The Republic of Hungary, ICSID Case No. ARB/03/16"
3119,Decision on the Annulment Application of Caratube International Oil Company LLP,211,"Caratube International Oil Company LLP v. The Republic of Kazakhstan, ICSID Case No. ARB/08/12"
3810,Amended Confidentiality Agreement and Order,1687,"Apotex Holdings Inc. and Apotex Inc. v. United States of America, ICSID Case No. ARB(AF)/12/1"
3935,Procedural Order No. 8,3210,"EuroGas Inc. and Belmont Resources Inc. v. Slovak Republic,Â ICSID Case No.Â ARB/14/14"
3955,Procedural Order No. 7,35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
4431,Procedural Order No. 4 (Decision on Respondentâ€™s Document Production Request) (English),5327,"Italba Corporation v. Oriental Republic of Uruguay,Â ICSID Case No.Â ARB/16/9"
4431,Procedural Order No. 4 (Decision on Respondentâ€™s Document Production Request) (English),5327,"Italba Corporation v. Oriental Republic of Uruguay,Â ICSID Case No.Â ARB/16/9"
3254,Procedural Order No. 4,177,"British Caribbean Bank Limited v. The Government of Belize, PCA Case No. 2010-18"
3087,Final Award,221,"Cargill, Incorporated v. Republic of Poland, ICSID Case No. ARB(AF)/04/2"
3682,Final Award,65,"Mohammad Ammar Al-Bahloul v. The Republic of Tajikistan, SCC Case No. V (064/2008)"
3246,Procedural Order No. 3,177,"British Caribbean Bank Limited v. The Government of Belize, PCA Case No. 2010-18"
2778,Decision on the Correction and Interpretation of the Award (not public),345,"Corn Products International, Inc. v. United Mexican States, ICSID Case No. ARB (AF)/04/1"
2778,Decision on the Correction and Interpretation of the Award (not public),345,"Corn Products International, Inc. v. United Mexican States, ICSID Case No. ARB (AF)/04/1"
3155,Award on Jurisdiction,188,"The Canadian Cattlemen for Fair Trade v. United States of America, UNCITRAL (formerlyÂ Consolidated Canadian Claims v. United States of America)"
4516,Procedural Order No. 6 (Spanish),5933,"Carlos RÃ_os and Francisco RÃ_os v. Republic of Chile, ICSID Case No. ARB/17/16"
2991,Award (Spanish),2082,"Charanne and Construction Investments v. Spain,Â SCC Case No.Â V 062/2012"
3373,Claimants' Letter re Factual Error or Omission in the Interim Award and Termination of the Case,2110,"Aaron C. Berkowitz, Brett E. Berkowitz and Trevor B. BerkowitzÂ (formerly Spence International Investments and others)Â v. Republic of Costa Rica,Â ICSID Case No.Â UNCT/13/2"
2959,Decision of the Tribunal on Objections to Jurisdiction,238,"Ceskoslovenska Obchodni Banka, A.S. v. The Slovak Republic, ICSID Case No. ARB/97/4"
2959,Decision of the Tribunal on Objections to Jurisdiction,238,"Ceskoslovenska Obchodni Banka, A.S. v. The Slovak Republic, ICSID Case No. ARB/97/4"
3554,Decision on the Admissibility of the Respondent's Third Objection to Jurisdiction and Admissibility of Claimant's Claims,101,"Mr. Hassan Awdi, Enterprise Business Consultants, Inc. and Alfa El Corporation v. Romania, ICSID Case No. ARB/10/13"
3554,Decision on the Admissibility of the Respondent's Third Objection to Jurisdiction and Admissibility of Claimant's Claims,101,"Mr. Hassan Awdi, Enterprise Business Consultants, Inc. and Alfa El Corporation v. Romania, ICSID Case No. ARB/10/13"
3289,Decision on Stay of Enforcement of the Award,1470,"Border Timbers Limited, Border Timbers International (Private) Limited, and Hangani Development Co. (Private) Limited v. Republic of Zimbabwe, ICSID Case No. ARB/10/25"
3289,Decision on Stay of Enforcement of the Award,1470,"Border Timbers Limited, Border Timbers International (Private) Limited, and Hangani Development Co. (Private) Limited v. Republic of Zimbabwe, ICSID Case No. ARB/10/25"
3980,Procedural Order No. 20 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3716,Procedural Order No. 6,3198,"Mobil Investments Canada Inc. v. Canada,Â ICSID Case No. ARB/15/6"
4414,Award of the Tribunal,3974,"Cortec Mining Kenya Limited, Cortec (Pty) Limited and Stirling Capital Limited v. Republic of Kenya, ICSID Case No. ARB/15/29"
3503,Procedural Order No. 17,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
3157,Decision on Objection to Jurisdiction (English),184,"Camuzzi International S.A. v. The Argentine Republic, ICSID Case No. ARB/03/2"
3157,Decision on Objection to Jurisdiction (English),184,"Camuzzi International S.A. v. The Argentine Republic, ICSID Case No. ARB/03/2"
2866,Hearing Transcript and Decision,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
4363,Procedural Order No. 1,4061,"Lao Holdings N.V. v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ARB(AF)/16/2"
3893,Procedural Order No. 6,1070,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33"
2822,Decision on the Argentine Republicâ€™s Request for a Continued Stay of Enforcement of the Award (ICSID Rule 54),309,"CompaÃ±iÃ¡ de Aguas del Aconquija S.A. and Vivendi Universal S.A. v. Argentine Republic, ICSID Case No. ARB/97/3 (formerlyÂ CompaÃ±Ã_a de Aguas del Aconquija, S.A. andÂ Compagnie GÃ©nÃ©rale des Eaux v. Argentine Republic)"
2822,Decision on the Argentine Republicâ€™s Request for a Continued Stay of Enforcement of the Award (ICSID Rule 54),309,"CompaÃ±iÃ¡ de Aguas del Aconquija S.A. and Vivendi Universal S.A. v. Argentine Republic, ICSID Case No. ARB/97/3 (formerlyÂ CompaÃ±Ã_a de Aguas del Aconquija, S.A. andÂ Compagnie GÃ©nÃ©rale des Eaux v. Argentine Republic)"
2876,Order for Interim Measures,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
4117,Interim Award,3661,"Sergei Viktorovich Pugachev v. The Russian Federation, UNCITRAL"
2947,"Decision on the Proposal to Disqualify L. Yves Fortier, Q.C., Arbitrator",321,"ConocoPhillips Petrozuata B.V., ConocoPhillips Hamaca B.V. and ConocoPhillips Gulf of Paria B.V. v. Bolivarian Republic of Venezuela,Â ICSID Case No. ARB/07/30"
2794,Decision on the Rectification of the Award (not public),329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
2794,Decision on the Rectification of the Award (not public),329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
3471,Decision on the Application for Annulment of the Argentine Republic (English),118,"Azurix Corp. v. The Argentine Republic, ICSID Case No. ARB/01/12"
3205,Procedural Order No. 1,200,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v.Â United States of America, UNCITRAL (formerlyÂ Canfor Corporation v.Â United States of America; Tembec et al. v.Â United States of America; Terminal Forest Products Ltd. v."
4331,Procedural Order No. 6,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
4491,Procedural Order No. 5,5776,"Sanum Investments Limited v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ADHOC/17/1"
4456,Procedural Order No. 2 (English),5589,"President Allende Foundation, Victor Pey Casado and Coral Pey Grebe v. Republic of Chile, PCA Case No.Â AA662"
2797,"Decision on the Application for Partial Annulment, and the Application for Partial Annulment (English)",329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
4616,Procedural Order No. 3,7024,"AS PNB Banka and others v. Republic of Latvia, ICSID Case No. ARB/17/47"
2883,Second Interim Award on Interim Measures,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
3811,Award,1687,"Apotex Holdings Inc. and Apotex Inc. v. United States of America, ICSID Case No. ARB(AF)/12/1"
3545,Interim Decision Concerning Respondent's Motion for Directions,114,"Robert Azinian, Kenneth Davitian, & Ellen Baca v. The United Mexican States, ICSID Case No. ARB (AF)/97/2"
3643,"Interim Award on Jurisdiction (not public, see IAReporter)",1179,"Les Laboratoires Servier, S.A.A., Biofarma, S.A.S., Arts et Techniques du Progres S.A.S. v. Republic of Poland, UNCITRAL"
